idiom	submission	category	likes	dislikes	reports	rating
Attaccare bottone	Appena mi ha vista, ha subito attaccato bottone.	idiom	3	0	0	1
Attaccare bottone	Appena siamo arrivate al bar, la mia amica ha attaccato bottone con un ragazzo ed è sparita.	idiom	3	0	0	1
Attaccare bottone	arrivata a casa adesso, una fame tremenda, trovo la vicina sul pianerottolo che mi attacca sempre un bottone esagerato.	idiom	0	0	0	0
Attaccare bottone	Attaccare bottoni è la mia specialità	nonidiom	0	0	0	0
Attaccare bottone	Attaccare i bottoni con la colla non è una buona soluzione	nonidiom	3	0	0	1
Attaccare bottone	Cercava in tutti i modi di attaccare bottone, ma io non ero proprio in vena di fare amicizie	idiom	3	0	0	1
Attaccare bottone	Cerco che certa gente riesce ad attaccare subito bottone	idiom	1	3	0	0,25
Attaccare bottone	Cerco di attaccare costantemente bottone con Luisa, ma lei mi ignora	idiom	2	1	0	0,6666666667
Attaccare bottone	Che tipo quello, attacca bottone con chiunque!	idiom	2	1	0	0,6666666667
Attaccare bottone	Chi ti ha attaccato questo bottone?	nonidiom	3	0	0	1
Attaccare bottone	Come una telefonata alla vecchia zia che ti attacca sempre un bottone.	idiom	0	0	0	0
Attaccare bottone	Da quando era piccola attaccava sempre i bottoni alla stoffa, ora è una sarta.	nonidiom	3	0	0	1
Attaccare bottone	Devo attaccare un bottone della camicia, ma non so farlo.	nonidiom	3	0	0	1
Attaccare bottone	Dopo aver attaccato un bottone alla camicia il giorno dopo se ne stacca un altro	nonidiom	3	0	0	1
Attaccare bottone	Dovevo andare via, ma lui continuava ad attaccare bottone.	idiom	2	1	0	0,6666666667
Attaccare bottone	Dovevo fargli una domanda veloce, ma lui ha attaccato bottone e mi ha tenuto lì per più di un'ora.	idiom	3	0	0	1
Attaccare bottone	Durante il corso di cucito che ho fatto l’anno scorso ho imparato ad attaccare i bottoni	nonidiom	3	0	0	1
Attaccare bottone	Ero al bar e lui ha iniziato ad attaccare bottone con me in modo molto fastidioso.	idiom	3	0	0	1
Attaccare bottone	Finalmente sono riuscita ad attaccare un bottone a una camicia.	nonidiom	1	2	0	0,3333333333
Attaccare bottone	Guarda che non è poi così difficile attaccare i bottoni alle camicie	nonidiom	3	0	0	1
Attaccare bottone	Guarda come si attacca un bottone.	idiom	0	0	0	0
Attaccare bottone	Ha attaccato bottone proprio con la persona sbagliata.	idiom	3	0	0	1
Attaccare bottone	Ha attaccato il bottone al polsino della camicia, perché era caduto.	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Ha attaccato male il bottone sulla giacca e ora sta di nuovo per cadere.	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Hai portato quella camicia dalla sarta per far attaccare un bottone?	nonidiom	3	0	0	1
Attaccare bottone	Ho appena visto un ragazzo bellissimo, andrò ad attaccare subito bottone invece di giocare a dodiom.	idiom	3	0	0	1
Attaccare bottone	Ho attaccato bottone con una persona e adesso siamo molto amici	idiom	2	1	0	0,6666666667
Attaccare bottone	Ho attaccato un bottone sulla faccia della bambola per rimpiazzare un occhio che aveva perso	nonidiom	3	0	0	1
Attaccare bottone	Ho chiesto aiuto a mamma per attaccare il bottone alla camicia, io non so farlo	nonidiom	3	0	0	1
Attaccare bottone	Ho fatto tardi perché Carlo ha attaccato bottone e non lo staccava più	idiom	2	1	0	0,6666666667
Attaccare bottone	Ho imparato ad attaccare i bottoni da piccola, mia mamma è una sarta	nonidiom	3	0	0	1
Attaccare bottone	Ho portato il mio vecchio cappotto da un sarto per far attaccare un bottone mancante.	nonidiom	3	0	0	1
Attaccare bottone	Ho preso ago e filo per attaccare un bottone alla camicia.	nonidiom	3	0	0	1
Attaccare bottone	Ho una mano fasciata, non riesco ad attaccare il bottone alla camicia	nonidiom	3	0	0	1
Attaccare bottone	Ho una scatola piena di bottoni, nel caso prima o poi mi serva attaccarli in qualche camicia.	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Ho visto un bel libro su come attaccare bottone con un ragazzo e vincere la timidezza.	idiom	3	0	0	1
Attaccare bottone	Ieri ho insegnato a mio fratello ad attaccare i bottoni, così non mi disturberà più chiedendomi di farlo	nonidiom	3	0	0	1
Attaccare bottone	Ieri un bottone si è staccato dalla camicia, dovrò attaccarlo	nonidiom	3	0	0	1
Attaccare bottone	Il miglior modo per attaccare un bottone ad un tessuto è usare il filo	nonidiom	3	0	0	1
Attaccare bottone	Il mio pescivendolo attacca sempre bottone quando ci vado, ed è per questo che a casa non mangiamo mai pesce!	idiom	3	0	0	1
Attaccare bottone	Il mio sarto di fiducia non mi attacca solo bottoni, mi ha persino confezionato un vestito su misura.	nonidiom	3	0	0	1
Attaccare bottone	Il suo problema è che non attacca mai bottone con nessuno.	idiom	3	0	0	1
Attaccare bottone	In realtà attaccare i bottoni alle camicie è più facile di come sembra	nonidiom	3	0	0	1
Attaccare bottone	La commessa ha attaccato bottone e mi ha fatto perdere tempo	idiom	3	0	0	1
Attaccare bottone	La mia camicia preferita ha perso un bottone, devo attaccarlo	nonidiom	3	0	0	1
Attaccare bottone	La prima cosa che mia nonna mi ha insegnato a fare è stata attaccare i bottoni delle camicie.	nonidiom	3	0	0	1
Attaccare bottone	Luca attacca sempre bottone con tutti, è un chiacchierone	idiom	3	0	0	1
Attaccare bottone	ma non ho capito vuole attaccare bottone, ma chi lo conosce!	idiom	0	0	0	0
Attaccare bottone	ma quando qualcuno senza mascherina mi attacca bottone per strada, faccio finta di avere un impegno inderogabile	idiom	0	0	0	0
Attaccare bottone	Mentre stavo attaccando il bottone alla camicia mi sono punto il dito	nonidiom	3	0	0	1
Attaccare bottone	Mi dà fastidio quando la gente al bar prova ad attaccare bottone.	idiom	3	0	0	1
Attaccare bottone	Mia madre mi attacca sempre i bottoni quando mi si staccano.	nonidiom	3	0	0	1
Attaccare bottone	Mia nonna adora attaccare i bottoni sui capi, lo trova un bel passatempo.	nonidiom	4	0	0	1
Attaccare bottone	Mia nonna mi ha rammendato i calzini e ha attaccato un bottone che era saltato dalla giacca	nonidiom	3	0	0	1
Attaccare bottone	Mia nonna mi insegnerà ad attaccare i bottoni, dice che può sempre essere utile	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Mia nonna è l’unica in famiglia che sa come attaccare bene i bottoni	nonidiom	3	0	0	1
Attaccare bottone	Mia zia fa la sarta e le chiedo sempre di attaccarmi i bottoni.	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Mia zia fa la sarta: attacca bottoni, accorcia pantaloni e confeziona anche vestiti.	nonidiom	2	0	0	1
Attaccare bottone	Mia zia mi attacca sempre i bottoni quando mi si staccano.	nonidiom	3	0	0	1
Attaccare bottone	Mia zia è una chiacchierona, sta sempre bsd attaccare bottone.	idiom	1	2	0	0,3333333333
Attaccare bottone	Mio padre non sa neanche tenere un ago in mano, figuriamoci attaccare un bottone!	nonidiom	3	0	0	1
Attaccare bottone	Mio padre non sa nemmeno attaccare un bottone.	nonidiom	4	0	0	1
Attaccare bottone	Neanche un sarto saprebbe attaccare quel bottone, è troppo strano!	nonidiom	3	0	0	1
Attaccare bottone	Nessuno a casa mia sapeva attaccare un bottone, quindi ho portato la camicia dalla sarta.	nonidiom	3	0	0	1
Attaccare bottone	Non attaccare bottone adesso, devo scappare	idiom	2	1	0	0,6666666667
Attaccare bottone	Non attaccare bottone, vado di fretta e non posso fermarmi a parlare	idiom	2	1	0	0,6666666667
Attaccare bottone	Non puoi attaccare il bottone del pantalone mentre lo indosso, rischi di pungermi il sedere!	nonidiom	3	0	0	1
Attaccare bottone	Non riesco mai ad attaccare bottone con Marco perché lui si isola	idiom	3	0	0	1
Attaccare bottone	Non sa nemmeno attaccare un bottone, non potrebbe mai vivere da solo.	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Non so come attaccare il bottone alla mia camicia preferita, credo di non poterla mettere stasera	nonidiom	3	0	0	1
Attaccare bottone	Non so nemmeno attaccare un bottone, figuriamoci cucire!	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Non so tenere un ago in mano, figuriamoci attaccare un bottone!	nonidiom	3	0	0	1
Attaccare bottone	Non sono bravo a cucire, ma so attaccare almeno un bottone!	nonidiom	3	0	0	1
Attaccare bottone	Non sono sicura che attaccare bottone con tua zia sia opportuno in questo momento, non usciremo mai più per quanto è logorroica!	idiom	3	0	0	1
Attaccare bottone	Non sono un tipo loquace, non sopporto quelli che attaccano sempre bottone	idiom	4	0	0	1
Attaccare bottone	Non sopporto le persone che cercano in ogni modo di attaccare bottone per strada	idiom	3	0	0	1
Attaccare bottone	Odio le persone che devono per forza attaccare bottone!	idiom	3	0	0	1
Attaccare bottone	Odio quando le persone in fila al supermercato attaccano bottone	idiom	3	0	0	1
Attaccare bottone	Ogni volta che aspetto l'autobus c'è sempre l'anziana di turno seduta sulla panchina che vuole attaccare bottone.	idiom	3	0	0	1
Attaccare bottone	Ogni volta che cerco di attaccare un bottone mi pungo	nonidiom	3	0	0	1
Attaccare bottone	Ogni volta che Marco stacca un bottone dalla camicia io devo attaccarlo	nonidiom	3	0	0	1
Attaccare bottone	Ogni volta che non so come attaccare un bottone chiedo aiuto a mia nonna	nonidiom	3	0	0	1
Attaccare bottone	Ora non so nemmeno attaccare un bottone, ma dopo il corso da sarta saprò fare ben più.	nonidiom	3	0	0	1
Attaccare bottone	Per attaccare bottone molte persone cambiano atteggiamento	nonidiom	2	0	1	0,6666666667
Attaccare bottone	Per caso sapresti attaccare un bottone a questi jeans?	nonidiom	3	0	0	1
Attaccare bottone	Per la mia amica ogni scusa è buona per attaccare bottone con qualcuno.	idiom	4	0	0	1
Attaccare bottone	Per rendere il pacchetto regalo più carino ci ho attaccato qualche bottone colorato	nonidiom	3	0	0	1
Attaccare bottone	Più volte ho cercare di attaccare i bottoni al quel camice, ma si staccano sempre	nonidiom	3	0	0	1
Attaccare bottone	Purtroppo non so come si attaccano i bottoni, di solito mi rivolgo ad una sarta	nonidiom	3	0	0	1
Attaccare bottone	Quando i commessi attaccano bottone è difficile uscire senza comprare qualcosa	idiom	3	0	0	1
Attaccare bottone	Quel ragazzo trova sempre un modo per attaccare bottone.	idiom	3	0	0	1
Attaccare bottone	Quello là è da evitare perché attacca sempre bottone con tutte.	idiom	3	0	0	1
Attaccare bottone	Recentemente ho imparato ad attaccare i bottoni, prima non sapevo neanche come infilare un filo nell’ago	nonidiom	3	0	0	1
Attaccare bottone	Se attacca sempre il bottone in maniera sbagliata non riuscirà mai a chiudere il cappotto	idiom	0	2	1	0
Attaccare bottone	Se io non avessi attaccato bottone, Francesca ed io non saremmo mai state amiche	idiom	3	0	0	1
Attaccare bottone	Se mi attacca un bottone, saprò ringraziarlo.	nonidiom	0	0	0	0
Attaccare bottone	Se no attacca un bottone che non finisce più	idiom	0	0	0	0
Attaccare bottone	Se uno durante un volo mi attacca un bottone di tre ore e poi sparisce, vi autorizzo a sospettare di me.	idiom	0	0	0	0
Attaccare bottone	Sono andato dal sarto per fargli attaccare un bottone che si era staccato.	nonidiom	3	0	0	1
Attaccare bottone	Sono arrivata a casa adesso, una fame tremenda, trovo la vicina sul pianerottolo che mi attacca un bottone di 15 minuti.	idiom	0	0	0	0
Attaccare bottone	Spesso al posto degli occhi ai giocattoli si attaccano i bottoni	nonidiom	3	0	0	1
Attaccare bottone	Spesso mi pungo quando cerco di attaccare un bottone	nonidiom	3	0	0	1
Attaccare bottone	Stamattina quando ero in fila dal fornaio una signora ha attaccato bottone e non riuscivo più a fermarla.	idiom	2	0	0	1
Attaccare bottone	Sì, lo so, nessuno dice più “attaccare bottone”, è una roba da vecchi.	idiom	2	1	0	0,6666666667
Attaccare bottone	Ti chiedo se puoi attaccare di nuovo questo bottone staccatomisi dalla giacca.	nonidiom	3	0	0	1
Attaccare bottone	Un tempo tutte le donne sapevano come attaccare i bottoni	nonidiom	2	1	0	0,6666666667
Attaccare bottone	Una sarta che non sa attaccare un bottone non è una sarta	nonidiom	3	0	0	1
Attaccare bottone	Vorrei almeno saper attaccare un bottone, ma sono un disastro con ago e filo.	nonidiom	3	0	0	1
Attaccare bottone	Vorrei attaccare bottone con il ragazzo che mi piace ma ho paura di infastidirlo	idiom	3	0	0	1
Attaccare bottone	Vorrei attaccare bottone, ma non so cosa dirle.	idiom	3	0	0	1
Attaccare bottone	Vorrei fare nuove conoscenze, ma non riesco ad attaccare mai bottone con nessuno, mi mettono a disagio le chiacchiere inutili.	idiom	3	0	0	1
Attaccare bottone	Vorrei provare ad attaccare dei bottoni al mio jeans, per abbellirlo	nonidiom	3	0	0	1
Attaccare bottone	È proprio negato per la sartoria, non sa attaccare nemmeno un bottone!	nonidiom	3	0	0	1
Aver le mani lunghe	A Singapore, per chi ha le mani lunghe è prevista la fustigazione	idiom	3	0	0	1
Aver le mani lunghe	Attenti a quei due: hanno le mani lunghe	idiom	2	0	0	1
Aver le mani lunghe	Avendo la madre le mani lunghe, diede a suo figlio un cattivo esempio	idiom	2	0	0	1
Aver le mani lunghe	Avendo le mani lunghe e affusolate, inizio a studiare pianoforte da piccola	idiom	1	2	0	0,3333333333
Aver le mani lunghe	Avendo le mani lunghe e delicate sa suonare il pianoforte molto bene	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Avendo le mani lunghe ed affusolate iniziò a studiare pianoforte	idiom	2	0	0	1
Aver le mani lunghe	Avendo le mani lunghe ed affusolate, decise di studiare pianoforte	idiom	1	2	0	0,3333333333
Aver le mani lunghe	Avendo le mani lunghe finì in galera	idiom	2	0	0	1
Aver le mani lunghe	Avere le mani lunghe non significa essere una cattiva persona	idiom	3	0	0	1
Aver le mani lunghe	Avere le mani lunghe potrebbe causarti problemi	idiom	3	0	0	1
Aver le mani lunghe	Avere le mani lunghe può risultare vantaggioso	nonidiom	3	0	0	1
Aver le mani lunghe	Avere le mani lunghe significa essere cleptomani	idiom	3	0	0	1
Aver le mani lunghe	Aveva le mani così lunghe che aveva difficoltà a trovare dei guanti della sua misura	nonidiom	2	0	0	1
Aver le mani lunghe	Aveva le mani lunghe e Fini in carcere a più riprese	idiom	0	2	0	0
Aver le mani lunghe	Aveva le mani lunghe e ne pagò le conseguenze	idiom	2	0	0	1
Aver le mani lunghe	Aveva le mani lunghe, è per questo che l'ho fatto arrestare	idiom	3	0	0	1
Aver le mani lunghe	Aveva le mani lunghe, è per questo che l'ho licenziato	idiom	3	0	0	1
Aver le mani lunghe	C'è chi ha le mani lunghe e chi ha i braccini corti	idiom	4	0	0	1
Aver le mani lunghe	Che tu abbia le mani lunghe o corte, con la pratica imparerai a suonare.	nonidiom	2	0	0	1
Aver le mani lunghe	Chi ha le mani lunghe come tentacoli, dovrebbe essere punito	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Ci sono politici che non si fanno problemi ad avere le mani lunghe.	idiom	3	0	0	1
Aver le mani lunghe	Ciro ha le mani lunghe nonostante quelle dei suoi genitori siano corte e arrotondate.	nonidiom	3	0	0	1
Aver le mani lunghe	Claudia aveva le mani lunghe e delicate	idiom	2	0	0	1
Aver le mani lunghe	Claudia ha le mani lunghe quando si trova in gioielleria	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Claudia ha le mani lunghe, ed è per questo che non la invito a casa	idiom	3	0	0	1
Aver le mani lunghe	Claudia ha le mani lunghe, Fai attenzione	idiom	3	0	0	1
Aver le mani lunghe	Claudia ha le mani lunghe, hanno scoperto che ha rubato una maglietta	idiom	3	0	0	1
Aver le mani lunghe	Claudia ha le mani lunghe, nascondi quei soldi	idiom	2	0	0	1
Aver le mani lunghe	Controlla sempre le videocamere perché c'è chi ha le mani lunghe	idiom	4	0	0	1
Aver le mani lunghe	Credo che Martina abbia le mani lunghe, ma non ne ho le prove	idiom	3	0	0	1
Aver le mani lunghe	Deve avere le mani molto lunghe per aver trafugato tutta quella roba.	idiom	2	0	0	1
Aver le mani lunghe	Devi stare attenta a lui, ha le mani lunghe	idiom	3	0	0	1
Aver le mani lunghe	Devi stare attenta quando in negozio entrano clienti che hanno le mani lunghe	idiom	3	0	0	1
Aver le mani lunghe	Flavia mi disse che da giovane Aveva le mani lunghe, ma ora ha imparato la lezione	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Flavio e Giulia sono famosi per il fatto di avere le mani lunghe	idiom	2	0	0	1
Aver le mani lunghe	Francesca ha le mani lunghe ed affusolate	idiom	1	2	0	0,3333333333
Aver le mani lunghe	Gianni Morandi ha le mani lunghe e l'anagramma di "Gianni Morandi" è "i grandi manoni"	nonidiom	4	0	0	1
Aver le mani lunghe	Giulia ha le mani lunghe ed affusolate	idiom	0	3	0	0
Aver le mani lunghe	Giulia ha le mani lunghe, attenta	idiom	3	0	0	1
Aver le mani lunghe	Guarda che chi ha le mani lunghe non la passa liscia	idiom	2	0	0	1
Aver le mani lunghe	Guarda, quel tipo ha le mani davvero lunghe!	nonidiom	2	1	0	0,6666666667
Aver le mani lunghe	Ha le mani lunghe e affusolate, adatte per suonare il pianoforte	nonidiom	2	0	0	1
Aver le mani lunghe	Ha le mani lunghe e funzionali a cogliere le bacche più nascoste	nonidiom	2	0	0	1
Aver le mani lunghe	Ha le mani lunghe, potrebbe fare la pianista	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Ha le mani molto lunghe e necessita di guanti più grandi	nonidiom	2	0	0	1
Aver le mani lunghe	Ha le mani tanto lunghe che non può comprare guanti	nonidiom	1	1	0	0,5
Aver le mani lunghe	Ha messo le mani lungo i fianchi	nonidiom	1	1	0	0,5
Aver le mani lunghe	Hai le mani davvero lunghe, hai mai pensato di fare la modella?	nonidiom	3	0	0	1
Aver le mani lunghe	Hai le mani lunghe per necessità o per divertimento?	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Hai proprio le mani lunghe e le dita sottili	nonidiom	4	0	0	1
Aver le mani lunghe	Ho fatto arrestare il cliente con le mani lunghe	idiom	3	0	0	1
Aver le mani lunghe	Ho fatto arrestare un cliente con le mani lunghe	idiom	3	0	0	1
Aver le mani lunghe	Ho in mano la lunga sciarpa	idiom	0	2	0	0
Aver le mani lunghe	Ho incontrato persone che hanno le mani lunghe e mi hanno causato molti problemi.	idiom	2	0	0	1
Aver le mani lunghe	Ho la mano lunga	idiom	0	2	0	0
Aver le mani lunghe	Ho le mani lunghe ma non le dita.	nonidiom	2	0	0	1
Aver le mani lunghe	Ho le mani lunghe quando entrò nel supermercato...	idiom	1	2	0	0,3333333333
Aver le mani lunghe	Ho le mani lunghe quando mi trovo in gioielleria	idiom	2	1	0	0,6666666667
Aver le mani lunghe	Ho le mani lunghe quando si tratta di bijotteria.	idiom	1	1	0	0,5
Aver le mani lunghe	Ho le mani lunghe sui dolci ai buffet, non farà del male a nessuno se non a me!	idiom	2	0	0	1
Aver le mani lunghe	Ho le mani lunghe, ma mi piace comunque indossare gli anelli.	nonidiom	3	0	0	1
Aver le mani lunghe	Ho le mani talmente lunghe e sottili che riesco a raggiungere qualsiasi spazio	nonidiom	2	0	0	1
Aver le mani lunghe	Ho visto che un uomo ha le mani lunghe, vado subito dal cassiere a riferirglielo	idiom	2	0	0	1
Aver le mani lunghe	I cleptomani hanno le mani lunghe	idiom	4	0	0	1
Aver le mani lunghe	I clienti avevano le mani lunghe, ma furono puniti	idiom	2	0	0	1
Aver le mani lunghe	I clienti di Marta avevano le mani lunghe ma per fortuna lei non si è fatta truffare	idiom	2	0	0	1
